id,cluster
FKID138605,-1
FKID138606,-1
FKID138608,0
FKID138609,3
FKID138610,-1
FKID138611,-1
FKID138612,3
FKID138613,3
FKID138620,4
FKID138621,5
FKID138622,5
FKID138623,-1
FKID138624,2
FKID138626,-1
FKID138627,0
FKID138628,0
FKID138629,0
FKID138630,0
FKID138631,4
FKID138633,-1
FKID138634,5
FKID138636,5
FKID138637,2
FKID138638,2
FKID138639,5
FKID138640,2
FKID138641,2
FKID138642,4
FKID138652,-1
FKID138657,-1
FKID138659,2
FKID138664,-1
FKID138666,-1
FKID138668,-1
FKID138672,-1
FKID138673,-1
FKID138674,2
FKID138676,-1
FKID138677,1
FKID138678,-1
FKID138679,1
FKID138681,-1
FKID138684,-1
FKID138685,1
FKID138687,-1
FKID138688,-1
FKID138689,-1
FKID138690,-1
FKID138691,-1
FKID138692,2
FKID138693,2
FKID138694,-1
FKID138695,-1
FKID138698,4
FKID138700,3
FKID138703,3
FKID138708,-1
FKID138709,-1
FKID138710,2
FKID138711,3
FKID138712,2
FKID138714,2
FKID138715,-1
FKID138717,-1
FKID138720,2
FKID138721,-1
FKID138722,0
FKID138724,0
FKID138725,2
FKID138726,-1
FKID138727,-1
FKID138735,4
FKID138737,2
FKID138739,-1
FKID138741,3
FKID138742,-1
FKID138743,-1
FKID138744,-1
FKID138745,-1
FKID138746,-1
FKID138747,-1
FKID138752,-1
FKID138761,-1
FKID138763,2
FKID138764,0
FKID138765,2
FKID138768,-1
FKID138769,-1
FKID138772,-1
FKID138774,3
FKID138776,2
FKID138779,2
FKID138782,4
FKID138783,-1
FKID138784,1
FKID138785,-1
FKID138786,2
FKID138787,0
FKID138788,0
FKID138790,0
FKID138791,2
FKID138792,2
FKID138793,2
FKID138794,2
FKID138795,2
FKID138797,-1
FKID138799,-1
FKID138800,2
FKID138801,-1
FKID138802,2
FKID138803,2
FKID138804,2
FKID138805,-1
FKID138806,-1
FKID138807,2
FKID138808,2
FKID138809,2
FKID138810,2
FKID138811,-1
FKID138812,-1
FKID138813,3
FKID138814,3
FKID138816,3
FKID138817,3
FKID138818,2
FKID138819,3
FKID138820,-1
FKID138822,-1
FKID138823,-1
FKID138824,-1
FKID138828,2
FKID138829,2
FKID138834,2
FKID138835,-1
FKID138836,2
FKID138837,-1
FKID138838,-1
FKID138839,-1
FKID138840,2
FKID138843,-1
FKID138844,2
FKID138845,2
FKID138846,2
FKID138847,2
FKID138848,2
FKID138851,2
FKID138854,-1
FKID138855,5
FKID138856,-1
FKID138857,5
FKID138858,5
FKID138859,5
FKID138860,-1
FKID138861,-1
FKID138862,-1
FKID138863,-1
FKID138868,-1
FKID138869,-1
FKID138871,4
FKID138874,2
FKID138875,2
FKID138876,-1
FKID138877,0
FKID138878,-1
FKID138880,-1
FKID138882,-1
FKID138884,0
FKID138885,0
FKID138886,-1
FKID138887,0
FKID138888,0
FKID138889,0
FKID138890,7
FKID138891,0
FKID138892,0
FKID138893,0
FKID138894,0
FKID138895,-1
FKID138896,-1
FKID138897,-1
FKID138898,0
FKID138899,-1
FKID138900,-1
FKID138907,-1
FKID138908,-1
FKID138909,-1
FKID138910,-1
FKID138911,-1
FKID138912,-1
FKID138913,-1
FKID138914,-1
FKID138915,-1
FKID138916,-1
FKID138917,-1
FKID138918,-1
FKID138921,3
FKID138922,2
FKID138926,2
FKID138927,-1
FKID138928,-1
FKID138935,-1
FKID138936,-1
FKID138938,1
FKID138939,-1
FKID138940,-1
FKID138941,2
FKID138942,-1
FKID138943,-1
FKID138944,-1
FKID138945,-1
FKID138946,1
FKID138947,1
FKID138948,-1
FKID138949,0
FKID138950,-1
FKID138951,2
FKID138952,2
FKID138953,2
FKID138954,-1
FKID138955,2
FKID138956,2
FKID138957,2
FKID138960,2
FKID138962,2
FKID138963,2
FKID138964,2
FKID138965,2
FKID138966,2
FKID138967,2
FKID138968,2
FKID138969,2
FKID138970,2
FKID138971,2
FKID138972,-1
FKID138973,2
FKID138974,4
FKID138975,-1
FKID138976,0
FKID138977,2
FKID138978,2
FKID138979,-1
FKID138980,-1
FKID138981,-1
FKID138982,-1
FKID138983,-1
FKID138988,-1
FKID138989,0
FKID138990,-1
FKID138992,2
FKID138993,-1
FKID138995,2
FKID138998,-1
FKID138999,-1
FKID139024,4
FKID139026,2
FKID139028,-1
FKID139029,-1
FKID139030,-1
FKID139031,-1
FKID139032,-1
FKID139033,-1
FKID139035,-1
FKID139036,-1
FKID139039,-1
FKID139040,2
FKID139043,-1
FKID139050,4
FKID139051,-1
FKID139052,-1
FKID139054,2
FKID139055,2
FKID139061,-1
FKID139063,-1
FKID139064,-1
FKID139065,4
FKID139066,0
FKID139069,2
FKID139070,0
FKID139071,-1
FKID139072,2
FKID139073,2
FKID139074,2
FKID139075,2
FKID139076,4
FKID139077,2
FKID139078,2
FKID139080,2
FKID139081,0
FKID139083,-1
FKID139086,-1
FKID139087,0
FKID139090,-1
FKID139091,4
FKID139095,4
FKID139098,0
FKID139099,0
FKID139100,0
FKID139101,-1
FKID139102,0
FKID139103,2
FKID139104,2
FKID139105,-1
FKID139109,-1
FKID139110,0
FKID139111,0
FKID139114,-1
FKID139115,0
FKID139116,0
FKID139118,-1
FKID139119,-1
FKID139120,0
FKID139121,-1
FKID139122,2
FKID139123,2
FKID139124,2
FKID139125,2
FKID139126,-1
FKID139129,-1
FKID139130,-1
FKID139131,-1
FKID139139,-1
FKID139140,-1
FKID139143,-1
FKID139144,2
FKID139145,2
FKID139147,2
FKID139149,-1
FKID139150,-1
FKID139151,-1
FKID139152,-1
FKID139154,-1
FKID139156,-1
FKID139157,-1
FKID139159,-1
FKID139164,-1
FKID139166,-1
FKID139167,-1
FKID139170,-1
FKID139176,-1
FKID139179,-1
FKID139180,-1
FKID139182,-1
FKID139184,2
FKID139185,7
FKID139186,-1
FKID139187,-1
FKID139188,7
FKID139192,2
FKID139199,-1
FKID139201,-1
FKID139208,-1
FKID139209,2
FKID139211,4
FKID139212,4
FKID139213,4
FKID139214,4
FKID139215,4
FKID139217,0
FKID139225,-1
FKID139226,-1
FKID139228,-1
FKID139246,-1
FKID139251,4
FKID139252,4
FKID139253,2
FKID139254,2
FKID139255,-1
FKID139256,2
FKID139258,-1
FKID139263,-1
FKID139264,-1
FKID139265,-1
FKID139266,-1
FKID139268,-1
FKID139269,-1
FKID139271,-1
FKID139272,-1
FKID139273,-1
FKID139274,-1
FKID139275,-1
FKID139276,-1
FKID139277,-1
FKID139278,-1
FKID139279,-1
FKID139280,-1
FKID139286,2
FKID139288,-1
FKID139290,-1
FKID139291,2
FKID139292,2
FKID139294,-1
FKID139295,-1
FKID139296,-1
FKID139297,2
FKID139298,2
FKID139299,-1
FKID139300,2
FKID139303,-1
FKID139304,-1
FKID139306,3
FKID139307,3
FKID139308,3
FKID139309,3
FKID139310,3
FKID139311,3
FKID139312,-1
FKID139313,3
FKID139314,3
FKID139315,3
FKID139316,-1
FKID139317,-1
FKID139324,5
FKID139325,-1
FKID139330,2
FKID139339,-1
FKID139342,-1
FKID139345,-1
FKID139347,-1
FKID139348,-1
FKID139349,-1
FKID139351,-1
FKID139352,-1
FKID139353,-1
FKID139355,-1
FKID139357,-1
FKID139358,-1
FKID139360,-1
FKID139361,-1
FKID139368,-1
FKID139374,-1
FKID139377,-1
FKID139378,-1
FKID139379,-1
FKID139380,-1
FKID139381,-1
FKID139382,-1
FKID139384,-1
FKID139385,-1
FKID139391,-1
FKID139397,-1
FKID139398,3
FKID139399,3
FKID139400,-1
FKID139401,-1
FKID139402,2
FKID139403,-1
FKID139404,0
FKID139405,0
FKID139406,-1
FKID139407,-1
FKID139409,2
FKID139410,2
FKID139411,2
FKID139418,-1
FKID139420,-1
FKID139421,2
FKID139422,2
FKID139423,2
FKID139426,-1
FKID139429,-1
FKID139430,-1
FKID139431,3
FKID139432,3
FKID139433,3
FKID139434,-1
FKID139435,-1
FKID139437,4
FKID139438,-1
FKID139440,-1
FKID139441,-1
FKID139442,-1
FKID139443,-1
FKID139444,-1
FKID139445,-1
FKID139446,-1
FKID139447,-1
FKID139448,-1
FKID139449,-1
FKID139450,-1
FKID139451,-1
FKID139454,-1
FKID139462,-1
FKID139463,3
FKID139465,3
FKID139466,3
FKID139467,3
FKID139471,7
FKID139472,-1
FKID139473,-1
FKID139475,2
FKID139476,-1
FKID139477,3
FKID139478,-1
FKID139480,3
FKID139482,7
FKID139483,-1
FKID139484,-1
FKID139485,-1
FKID139486,-1
FKID139489,-1
FKID139490,-1
FKID139491,-1
FKID139492,-1
FKID139493,-1
FKID139494,-1
FKID139495,-1
FKID139497,-1
FKID139498,-1
FKID139499,-1
FKID139500,-1
FKID139507,-1
FKID139508,-1
FKID139509,-1
FKID139511,-1
FKID139512,-1
FKID139514,-1
FKID139515,2
FKID139518,0
FKID139520,-1
FKID139521,-1
FKID139522,2
FKID139524,2
FKID139525,-1
FKID139526,-1
FKID139528,2
FKID139529,2
FKID139530,-1
FKID139531,2
FKID139533,-1
FKID139534,-1
FKID139536,-1
FKID139537,-1
FKID139538,-1
FKID139539,-1
FKID139540,-1
FKID139541,-1
FKID139542,0
FKID139543,5
FKID139548,0
FKID139549,2
FKID139550,-1
FKID139551,5
FKID139553,-1
FKID139554,2
FKID139555,-1
FKID139556,-1
FKID139557,-1
FKID139558,-1
FKID139559,-1
FKID139561,-1
FKID139565,5
FKID139566,5
FKID139567,-1
FKID139569,2
FKID139570,2
FKID139571,-1
FKID139573,2
FKID139574,-1
FKID139575,-1
FKID139576,-1
FKID139577,-1
FKID139578,2
FKID139579,2
FKID139580,2
FKID139583,2
FKID139585,-1
FKID139587,5
FKID139589,5
FKID139590,5
FKID139593,-1
FKID139601,-1
FKID139602,-1
FKID139603,-1
FKID139604,-1
FKID139607,2
FKID139608,2
FKID139609,7
FKID139610,-1
FKID139611,-1
FKID139612,-1
FKID139615,-1
FKID139616,2
FKID139617,2
FKID139618,2
FKID139619,2
FKID139620,2
FKID139621,2
FKID139622,2
FKID139623,2
FKID139624,2
FKID139625,2
FKID139627,2
FKID139628,2
FKID139629,2
FKID139630,2
FKID139631,2
FKID139632,2
FKID139633,2
FKID139634,2
FKID139635,2
FKID139636,2
FKID139637,2
FKID139638,2
FKID139639,2
FKID139640,2
FKID139642,2
FKID139643,2
FKID139645,2
FKID139646,2
FKID139647,2
FKID139651,-1
FKID139652,0
FKID139653,0
FKID139654,-1
FKID139655,2
FKID139657,2
FKID139658,-1
FKID139659,2
FKID139660,-1
FKID139662,2
FKID139663,2
FKID139664,-1
FKID139665,-1
FKID139667,-1
FKID139668,0
FKID139669,-1
FKID139670,-1
FKID139671,-1
FKID139672,0
FKID139673,-1
FKID139675,-1
FKID139676,-1
FKID139677,-1
FKID139678,-1
FKID139697,-1
FKID139698,-1
FKID139700,2
FKID139701,2
FKID139707,-1
FKID139709,-1
FKID139712,2
FKID139715,0
FKID139716,0
FKID139717,0
FKID139719,-1
FKID139720,-1
FKID139722,-1
FKID139742,2
FKID139743,-1
FKID139744,-1
FKID139745,-1
FKID139746,-1
FKID139747,-1
FKID139748,-1
FKID139751,-1
FKID139752,-1
FKID139761,-1
FKID139767,-1
FKID139768,-1
FKID139769,4
FKID139770,-1
FKID139776,6
FKID139777,-1
FKID139782,4
FKID139783,-1
FKID139786,-1
FKID139787,-1
FKID139788,-1
FKID139789,-1
FKID139791,-1
FKID139795,-1
FKID139796,0
FKID139797,0
FKID139798,0
FKID139802,0
FKID139804,0
FKID139805,0
FKID139807,-1
FKID139808,-1
FKID139809,-1
FKID139812,2
FKID139813,-1
FKID139814,-1
FKID139816,2
FKID139819,2
FKID139820,2
FKID139821,2
FKID139822,-1
FKID139823,2
FKID139824,2
FKID139825,2
FKID139828,-1
FKID139831,-1
FKID139833,-1
FKID139837,2
FKID139841,-1
FKID139843,2
FKID139845,-1
FKID139847,2
FKID139848,2
FKID139851,-1
FKID139852,-1
FKID139853,-1
FKID139854,-1
FKID139855,-1
FKID139856,-1
FKID139857,-1
FKID139859,-1
FKID139860,-1
FKID139861,-1
FKID139862,-1
FKID139865,-1
FKID139866,-1
FKID139867,-1
FKID139868,-1
FKID139869,-1
FKID139870,-1
FKID139871,-1
FKID139872,-1
FKID139873,-1
FKID139874,-1
FKID139878,2
FKID139879,-1
FKID139880,2
FKID139882,-1
FKID139886,-1
FKID139893,2
FKID139894,2
FKID139896,-1
FKID139898,-1
FKID139899,-1
FKID139900,-1
FKID139902,2
FKID139903,-1
FKID139905,-1
FKID139906,-1
FKID139907,-1
FKID139908,2
FKID139909,-1
FKID139910,-1
FKID139911,2
FKID139912,-1
FKID139914,1
FKID139915,2
FKID139916,2
FKID139918,-1
FKID139919,2
FKID139920,2
FKID139921,2
FKID139922,-1
FKID139923,2
FKID139924,-1
FKID139925,-1
FKID139926,-1
FKID139927,2
FKID139928,2
FKID139930,-1
FKID139931,-1
FKID139932,-1
FKID139933,2
FKID139934,2
FKID139936,2
FKID139937,2
FKID139939,2
FKID139940,2
FKID139941,2
FKID139942,-1
FKID139946,-1
FKID139951,2
FKID139953,1
FKID139956,1
FKID139957,-1
FKID139960,1
FKID139961,-1
FKID139962,-1
FKID139963,-1
FKID139964,-1
FKID139965,-1
FKID139967,-1
FKID139969,-1
FKID139972,-1
FKID139977,-1
FKID139978,-1
FKID139984,-1
FKID139987,2
FKID139988,2
FKID139990,-1
FKID139992,-1
FKID139995,-1
FKID139996,2
FKID139999,2
FKID140003,2
FKID140004,-1
FKID140005,2
FKID140006,2
FKID140007,2
FKID140008,2
FKID140010,-1
FKID140011,-1
FKID140012,2
FKID140014,2
FKID140017,2
FKID140021,2
FKID140022,2
FKID140027,3
FKID140028,2
FKID140029,2
FKID140030,-1
FKID140031,2
FKID140032,2
FKID140034,2
FKID140040,-1
FKID140041,2
FKID140042,2
FKID140043,-1
FKID140044,2
FKID140045,2
FKID140046,2
FKID140047,2
FKID140048,-1
FKID140049,-1
FKID140050,-1
FKID140051,2
FKID140052,2
FKID140053,-1
FKID140057,-1
FKID140060,2
FKID140061,2
FKID140062,4
FKID140063,2
FKID140067,1
FKID140068,0
FKID140069,0
FKID140070,2
FKID140071,-1
FKID140072,-1
FKID140073,-1
FKID140074,-1
FKID140075,-1
FKID140076,-1
FKID140079,5
FKID140081,-1
FKID140082,-1
FKID140085,-1
FKID140086,-1
FKID140087,2
FKID140088,2
FKID140089,2
FKID140091,-1
FKID140092,4
FKID140095,-1
FKID140097,2
FKID140099,-1
FKID140100,-1
FKID140101,-1
FKID140102,-1
FKID140104,-1
FKID140108,-1
FKID140110,-1
FKID140111,-1
FKID140112,-1
FKID140113,-1
FKID140114,0
FKID140121,-1
FKID140123,2
FKID140124,2
FKID140125,-1
FKID140127,-1
FKID140128,2
FKID140130,2
FKID140131,2
FKID140132,2
FKID140133,2
FKID140134,2
FKID140135,3
FKID140136,3
FKID140137,3
FKID140138,3
FKID140140,3
FKID140143,2
FKID140144,-1
FKID140145,-1
FKID140147,-1
FKID140148,2
FKID140150,2
FKID140157,6
FKID140159,2
FKID140160,2
FKID140161,2
FKID140163,2
FKID140164,2
FKID140167,3
FKID140168,2
FKID140169,2
FKID140170,2
FKID140171,2
FKID140172,2
FKID140173,-1
FKID140174,-1
FKID140175,2
FKID140176,2
FKID140177,-1
FKID140178,-1
FKID140179,2
FKID140180,2
FKID140181,0
FKID140182,0
FKID140183,0
FKID140186,0
FKID140188,-1
FKID140190,0
FKID140191,0
FKID140192,2
FKID140193,2
FKID140194,0
FKID140195,2
FKID140196,2
FKID140197,-1
FKID140198,2
FKID140199,2
FKID140201,-1
FKID140202,0
FKID140203,2
FKID140204,-1
FKID140205,0
FKID140206,0
FKID140207,-1
FKID140208,2
FKID140209,-1
FKID140211,-1
FKID140212,-1
FKID140213,-1
FKID140214,-1
FKID140215,2
FKID140216,3
FKID140217,3
FKID140221,2
FKID140224,2
FKID140227,-1
FKID140229,2
FKID140230,2
FKID140233,-1
FKID140234,2
FKID140238,2
FKID140239,2
FKID140240,2
FKID140242,2
FKID140243,2
FKID140244,2
FKID140247,-1
FKID140248,2
FKID140249,2
FKID140250,2
FKID140251,-1
FKID140252,-1
FKID140253,-1
FKID140254,2
FKID140255,2
FKID140258,2
FKID140260,-1
FKID140261,2
FKID140262,2
FKID140263,-1
FKID140264,-1
FKID140265,-1
FKID140266,2
FKID140267,-1
FKID140268,-1
FKID140269,-1
FKID140270,-1
FKID140271,-1
FKID140272,-1
FKID140273,2
FKID140274,2
FKID140275,2
FKID140276,-1
FKID140277,2
FKID140280,2
FKID140281,-1
FKID140282,2
FKID140284,2
FKID140285,2
FKID140288,-1
FKID140290,-1
FKID140291,-1
FKID140293,7
FKID140294,7
FKID140295,7
FKID140297,0
FKID140298,0
FKID140299,0
FKID140300,0
FKID140301,-1
FKID140302,0
FKID140303,0
FKID140305,0
FKID140306,2
FKID140307,-1
FKID140308,2
FKID140311,2
FKID140312,2
FKID140313,2
FKID140318,-1
FKID140319,-1
FKID140320,2
FKID140321,-1
FKID140322,-1
FKID140325,-1
FKID140327,-1
FKID140328,-1
FKID140329,-1
FKID140330,-1
FKID140336,0
FKID140337,-1
FKID140339,0
FKID140340,-1
FKID140341,0
FKID140342,0
FKID140343,0
FKID140344,-1
FKID140345,-1
FKID140346,0
FKID140348,0
FKID140350,2
FKID140351,0
FKID140352,-1
FKID140353,0
FKID140354,-1
FKID140355,0
FKID140356,-1
FKID140357,-1
FKID140358,-1
FKID140359,3
FKID140360,3
FKID140361,0
FKID140364,-1
FKID140365,-1
FKID140366,-1
FKID140368,2
FKID140369,-1
FKID140370,2
FKID140371,2
FKID140372,2
FKID140374,3
FKID140375,2
FKID140376,2
FKID140377,2
FKID140378,2
FKID140379,-1
FKID140380,2
FKID140381,-1
FKID140382,2
FKID140383,2
FKID140384,2
FKID140385,-1
FKID140386,-1
FKID140387,2
FKID140388,-1
FKID140389,-1
FKID140390,2
FKID140391,-1
FKID140398,-1
FKID140399,-1
FKID140404,3
FKID140405,3
FKID140406,-1
FKID140407,-1
FKID140408,2
FKID140410,2
FKID140413,2
FKID140414,2
FKID140416,2
FKID140417,2
FKID140419,-1
FKID140421,2
FKID140422,-1
FKID140424,-1
FKID140425,2
FKID140427,-1
FKID140428,-1
FKID140430,-1
FKID140431,2
FKID140432,2
FKID140433,2
FKID140434,2
FKID140435,-1
FKID140436,-1
FKID140437,3
FKID140439,-1
FKID140440,-1
FKID140441,2
FKID140442,-1
FKID140444,-1
FKID140446,2
FKID140449,3
FKID140451,-1
FKID140452,3
FKID140453,-1
FKID140455,-1
FKID140456,-1
FKID140457,-1
FKID140463,-1
FKID140467,-1
FKID140468,-1
FKID140469,-1
FKID140470,-1
FKID140471,-1
FKID140472,3
FKID140473,-1
FKID140474,-1
FKID140475,3
FKID140477,2
FKID140478,-1
FKID140479,3
FKID140480,-1
FKID140481,2
FKID140483,2
FKID140484,2
FKID140488,2
FKID140490,6
FKID140491,3
FKID140493,3
FKID140497,-1
FKID140498,-1
FKID140499,2
FKID140501,-1
FKID140502,-1
FKID140503,3
FKID140504,2
FKID140506,-1
FKID140507,-1
FKID140509,-1
FKID140511,-1
FKID140520,-1
FKID140521,-1
FKID140522,-1
FKID140523,-1
FKID140530,-1
FKID140531,-1
FKID140533,-1
FKID140537,-1
FKID140538,-1
FKID140539,-1
FKID140540,-1
FKID140541,4
FKID140542,-1
FKID140544,2
FKID140545,2
FKID140546,-1
FKID140550,-1
FKID140552,-1
FKID140553,-1
FKID140559,3
FKID140561,3
FKID140563,-1
FKID140569,4
FKID140573,3
FKID140579,-1
FKID140581,-1
FKID140582,4
FKID140583,3
FKID140584,4
FKID140585,1
FKID140592,-1
FKID140594,2
FKID140595,-1
FKID140596,-1
FKID140598,4
FKID140599,2
FKID140600,4
FKID140602,2
FKID140603,2
FKID140605,-1
FKID140609,7
FKID140612,4
FKID140614,-1
FKID140616,2
FKID140617,2
FKID140618,-1
FKID140619,-1
FKID140620,-1
FKID140622,-1
FKID140623,-1
FKID140624,-1
FKID140625,-1
FKID140626,-1
FKID140627,-1
FKID140628,-1
FKID140629,-1
FKID140630,-1
FKID140631,-1
FKID140632,-1
FKID140633,-1
FKID140634,-1
FKID140636,-1
FKID140637,-1
FKID140638,-1
FKID140639,2
FKID140640,0
FKID140641,0
FKID140642,-1
FKID140643,0
FKID140644,-1
FKID140645,0
FKID140648,-1
FKID140649,0
FKID140650,-1
FKID140651,-1
FKID140653,4
FKID140654,0
FKID140655,4
FKID140656,-1
FKID140657,-1
FKID140660,-1
FKID140661,0
FKID140663,-1
FKID140664,-1
FKID140665,2
FKID140666,2
FKID140667,2
FKID140668,-1
FKID140669,2
FKID140670,2
FKID140672,-1
FKID140674,1
FKID140676,-1
FKID140681,0
FKID140683,2
FKID140688,-1
FKID140689,-1
FKID140690,2
FKID140691,2
FKID140692,-1
FKID140693,2
FKID140694,2
FKID140695,2
FKID140697,2
FKID140698,2
FKID140699,2
FKID140701,4
FKID140704,2
FKID140707,2
FKID140713,-1
FKID140714,-1
FKID140715,-1
FKID140716,2
FKID140719,2
FKID140720,2
FKID140721,-1
FKID140723,-1
FKID140724,-1
FKID140725,-1
FKID140726,-1
FKID140728,-1
FKID140729,2
FKID140734,2
FKID140735,-1
FKID140736,2
FKID140739,-1
FKID140740,-1
FKID140742,2
FKID140744,-1
FKID140746,-1
FKID140747,-1
FKID140748,2
FKID140750,2
FKID140751,2
FKID140760,2
FKID140761,-1
FKID140762,2
FKID140767,-1
FKID140773,-1
FKID140774,-1
FKID140775,-1
FKID140780,-1
FKID140781,2
FKID140782,-1
FKID140783,2
FKID140788,0
FKID140790,-1
FKID140791,-1
FKID140794,-1
FKID140795,-1
FKID140796,-1
FKID140801,2
FKID140802,-1
FKID140803,-1
FKID140805,-1
FKID140806,2
FKID140807,2
FKID140808,-1
FKID140810,-1
FKID140811,-1
FKID140813,-1
FKID140815,-1
FKID140816,2
FKID140817,-1
FKID140818,-1
FKID140821,-1
FKID140823,2
FKID140824,-1
FKID140825,3
FKID140826,2
FKID140828,2
FKID140829,2
FKID140831,0
FKID140832,-1
FKID140833,2
FKID140836,2
FKID140837,2
FKID140841,3
FKID140843,-1
FKID140845,-1
FKID140846,-1
FKID140847,2
FKID140848,-1
FKID140849,-1
FKID140850,2
FKID140852,2
FKID140853,-1
FKID140854,2
FKID140855,-1
FKID140856,-1
FKID140857,-1
FKID140858,-1
FKID140859,2
FKID140862,1
FKID140863,-1
FKID140864,2
FKID140865,2
FKID140866,2
FKID140870,-1
FKID140871,2
FKID140874,2
FKID140889,2
FKID140891,2
FKID140894,2
FKID140895,-1
FKID140896,2
FKID140897,2
FKID140903,0
FKID140906,0
FKID140907,-1
FKID140909,-1
FKID140910,2
FKID140916,1
FKID140919,1
FKID140920,3
FKID140921,0
FKID140922,2
FKID140932,3
FKID140935,-1
FKID140943,-1
FKID140944,-1
FKID140946,-1
FKID140948,-1
FKID140949,-1
FKID140950,-1
FKID140951,-1
FKID140952,-1
FKID140955,0
FKID140957,-1
FKID140958,0
FKID140959,-1
FKID140962,-1
FKID140964,-1
FKID140966,2
FKID140968,2
FKID140969,-1
FKID140970,-1
FKID140971,-1
FKID140975,5
FKID140976,2
FKID140977,-1
FKID140978,2
FKID140981,2
FKID140985,2
FKID140987,-1
FKID140991,-1
FKID140992,3
FKID140993,3
FKID140994,3
FKID140995,-1
FKID140996,-1
FKID140998,-1
FKID141008,2
FKID141011,-1
FKID141012,-1
FKID141013,-1
FKID141014,-1
FKID141015,-1
FKID141016,-1
FKID141018,-1
FKID141020,-1
FKID141021,2
FKID141024,2
FKID141033,3
FKID141039,2
FKID141041,-1
FKID141044,-1
FKID141045,-1
FKID141049,0
FKID141052,2
FKID141056,-1
FKID141057,-1
FKID141058,-1
FKID141059,-1
FKID141060,-1
FKID141061,-1
FKID141063,-1
FKID141065,-1
FKID141066,7
FKID141068,-1
FKID141069,-1
FKID141070,-1
FKID141071,-1
FKID141074,-1
FKID141075,5
FKID141076,-1
FKID141078,-1
FKID141079,-1
FKID141080,-1
FKID141081,2
FKID141082,-1
FKID141083,2
FKID141084,-1
FKID141086,-1
FKID141087,-1
FKID141088,2
FKID141089,-1
FKID141090,-1
FKID141091,-1
FKID141093,-1
FKID141094,-1
FKID141095,2
FKID141097,-1
FKID141098,-1
FKID141099,-1
FKID141101,-1
FKID141102,-1
FKID141103,-1
FKID141105,-1
FKID141106,-1
FKID141107,-1
FKID141108,2
FKID141110,-1
FKID141111,-1
FKID141112,-1
FKID141113,-1
FKID141114,-1
FKID141115,-1
FKID141122,-1
FKID141129,2
FKID141130,2
FKID141134,2
FKID141136,2
FKID141137,2
FKID141138,2
FKID141139,2
FKID141146,-1
FKID141148,-1
FKID141150,-1
FKID141152,-1
FKID141153,3
FKID141154,3
FKID141155,3
FKID141156,3
FKID141160,-1
FKID141161,-1
FKID141163,5
FKID141164,2
FKID141165,-1
FKID141166,-1
FKID141168,2
FKID141169,2
FKID141170,2
FKID141172,-1
FKID141178,-1
FKID141184,2
FKID141185,2
FKID141189,-1
FKID141191,-1
FKID141193,-1
FKID141194,-1
FKID141195,-1
FKID141196,4
FKID141197,2
FKID141198,-1
FKID141205,4
FKID141206,-1
FKID141207,2
FKID141209,-1
FKID141210,2
FKID141211,-1
FKID141212,2
FKID141216,-1
FKID141217,2
FKID141220,2
FKID141224,2
FKID141228,2
FKID141230,-1
FKID141231,2
FKID141232,2
FKID141235,4
FKID141239,-1
FKID141240,2
FKID141245,2
FKID141249,2
FKID141252,2
FKID141257,2
FKID141258,-1
FKID141260,2
FKID141261,2
FKID141263,2
FKID141264,2
FKID141265,-1
FKID141266,2
FKID141275,2
FKID141276,-1
FKID141278,0
FKID141279,0
FKID141281,2
FKID141284,-1
FKID141285,-1
FKID141287,-1
FKID141288,-1
FKID141290,-1
FKID141291,-1
FKID141292,-1
FKID141293,-1
FKID141294,3
FKID141295,-1
FKID141298,-1
FKID141299,-1
FKID141300,3
FKID141302,-1
FKID141303,0
FKID141304,4
FKID141309,-1
FKID141314,-1
FKID141316,-1
FKID141317,0
FKID141319,0
FKID141320,0
FKID141323,-1
FKID141325,-1
FKID141330,-1
FKID141332,-1
FKID141337,3
FKID141352,2
FKID141356,-1
FKID141360,4
FKID141362,2
FKID141364,2
FKID141372,2
FKID141373,2
FKID141376,-1
FKID141378,2
FKID141380,-1
FKID141382,7
FKID141385,-1
FKID141388,4
FKID141389,4
FKID141390,2
FKID141391,2
FKID141392,-1
FKID141394,-1
FKID141395,-1
FKID141397,-1
FKID141398,-1
FKID141401,2
FKID141418,0
FKID141421,0
FKID141440,0
FKID141441,-1
FKID141442,-1
FKID141443,-1
FKID141445,2
FKID141447,-1
FKID141450,-1
FKID141452,-1
FKID141453,-1
FKID141454,-1
FKID141455,-1
FKID141461,-1
FKID141463,-1
FKID141466,-1
FKID141468,5
FKID141471,-1
FKID141477,-1
FKID141478,2
FKID141479,0
FKID141480,2
FKID141484,-1
FKID141486,2
FKID141487,2
FKID141489,2
FKID141490,3
FKID141491,3
FKID141493,2
FKID141496,3
FKID141497,2
FKID141498,3
FKID141500,-1
FKID141501,-1
FKID141502,3
FKID141506,3
FKID141507,-1
FKID141508,-1
FKID141509,-1
FKID141512,0
FKID141514,0
FKID141519,4
FKID141523,-1
FKID141524,7
FKID141526,2
FKID141527,2
FKID141528,2
FKID141530,7
FKID141531,5
FKID141532,2
FKID141533,2
FKID141534,1
FKID141535,-1
FKID141536,2
FKID141537,2
FKID141538,2
FKID141539,-1
FKID141540,2
FKID141542,3
FKID141543,-1
FKID141546,3
FKID141547,3
FKID141549,2
FKID141550,-1
FKID141557,-1
FKID141560,-1
FKID141567,-1
FKID141568,-1
FKID141570,-1
FKID141572,-1
FKID141574,-1
