id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID239199,12.9340109,77.6907316,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL17869,MOPED,,"[""NO PARKING""]",[113],2024-01-11 22:28:46+00,,2024-01-11 23:09:13.06481+00,FKDEV00653,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,,FKN00GL17869,SCOOTER,approved,2024-01-13 02:05:32.673+00
FKID070777,12.96473,77.583055,"SP Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL61628,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-25 00:45:46+00,,2024-02-25 06:35:41.451838+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID027864,12.9639524,77.5839101,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL25610,CAR,,"[""WRONG PARKING""]",[112],2024-02-06 00:42:46+00,,2024-02-06 01:03:12.832732+00,FKDEV01568,FKUSR01481,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID289334,12.9733468,77.5792415,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL226920,SCOOTER,,"[""NO PARKING""]",[113],2023-12-27 06:05:46+00,,2023-12-27 06:08:07.067021+00,FKDEV00128,FKUSR00128,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL226920,SCOOTER,approved,2023-12-29 01:55:59.463+00
FKID182440,12.9734472,77.5792541,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL149101,SCOOTER,,"[""NO PARKING""]",[113],2023-11-23 04:39:46+00,,2023-11-23 05:02:57.768512+00,FKDEV00645,FKUSR00625,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL149101,SCOOTER,approved,2023-11-23 21:26:22.232+00
FKID146171,12.8994844,77.6753747,"Amrutha College Road, Azalea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL121766,CAR,,"[""NO PARKING""]",[113],2023-11-11 23:23:46+00,,2023-11-12 00:30:51.69204+00,FKDEV00917,FKUSR00567,82.0,Bellandur,True,No Junction,,,FKN00GL121766,CAR,rejected,2023-11-18 03:09:46.88+00
FKID153139,12.9578478,77.5822682,"Model Road, Ryders Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL127391,LORRY/GOODS VEHICLE,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-14 03:21:46+00,,2023-11-14 05:25:27.416764+00,FKDEV00631,FKUSR00612,28.0,City Market,True,BTP167 - JC Road Junction,,,FKN00GL127391,LORRY/GOODS VEHICLE,approved,2023-11-15 21:36:03.311+00
FKID130529,12.9831235,77.6073346,"Aruna Chouhan Muduar Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL108859,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-28 06:10:46+00,,2023-11-28 06:23:30.128671+00,FKDEV00012,FKUSR00012,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL108859,SCOOTER,rejected,2023-12-01 01:20:30.6+00
FKID235860,12.9639365,77.5767401,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL65210,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-01-09 19:01:46+00,,2024-01-09 19:08:31.618759+00,FKDEV00561,FKUSR00549,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL65210,GOODS AUTO,created1,2024-01-09 19:09:28.322+00
FKID221430,12.9380116,77.7466518,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",FKN00GL179318,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[107,112,111]",2024-01-01 21:30:46+00,,2024-01-03 02:37:32.487764+00,FKDEV01088,FKUSR01038,39.0,Whitefield,True,No Junction,,,FKN00GL179318,CAR,created1,2024-01-08 05:59:58.352+00
FKID046731,12.9749166,77.5616732,"2nd Cross Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL41854,MAXI-CAB,,"[""WRONG PARKING""]",[112],2024-02-16 22:02:46+00,,2024-02-16 22:07:52.239846+00,FKDEV00570,FKUSR00404,29.0,Magadi Road,True,BTP074 - Leprosy Hospital Junction,,,,,,
FKID190560,12.9974852,77.5467694,"Padmabhushan Dr MC Modi Road, Indiranagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL156352,CAR,,"[""WRONG PARKING""]",[112],2023-12-17 04:40:46+00,,2023-12-17 05:05:35.891659+00,FKDEV00006,FKUSR00006,30.0,Vijayanagara,True,BTP205 - Modi Hospital Junction,,,FKN00GL156352,CAR,approved,2023-12-17 23:24:36.988+00
FKID064045,13.0008101,77.5494984,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL56172,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-23 04:22:46+00,,2024-02-23 04:24:23.260622+00,FKDEV00023,FKUSR00023,6.0,Rajajinagar,True,"BTP026 - 1st Block Junction, Rajajinagar",,,,,,
FKID157786,12.981114,77.6101251,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL109146,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-21 03:12:46+00,,2023-11-21 03:30:58.000439+00,FKDEV00324,FKUSR00323,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL109146,PASSENGER AUTO,approved,2023-11-22 05:15:41.086+00
FKID286879,12.9753267,77.57643,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL225211,SCOOTER,,"[""WRONG PARKING""]",[112],2023-12-25 06:50:46+00,,2023-12-25 07:57:23.992885+00,FKDEV00320,FKUSR00319,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL225211,SCOOTER,rejected,2023-12-25 19:47:16.35+00
FKID064810,12.9932774,77.6617108,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",FKN00GL56750,MOPED,,"[""NO PARKING""]",[113],2024-02-23 09:06:46+00,,2024-02-23 09:08:42.189664+00,FKDEV01781,FKUSR01668,34.0,Banaswadi,True,No Junction,,,,,,
FKID034020,12.9075255,77.6002335,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",FKN00GL30971,SCOOTER,,"[""NO PARKING""]",[113],2024-03-18 05:33:46+00,,2024-03-18 05:55:32.486997+00,FKDEV00303,FKUSR00302,88.0,J.P. Nagar,True,BTP130 - GD Mara Junction,,2024-04-05 19:21:51.910811+00,FKN00GL30971,SCOOTER,approved,2024-04-06 20:35:25.02+00
FKID166646,13.0065717,77.5934268,"JC Nagar Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",FKN00GL7322,CAR,,"[""WRONG PARKING""]",[112],2023-12-07 22:53:46+00,,2023-12-08 20:46:41.024009+00,FKDEV00090,FKUSR00090,21.0,R.T. Nagar,True,No Junction,,,FKN00GL7322,CAR,rejected,2023-12-10 02:04:40.765+00
FKID065996,12.9744552,77.5465225,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL57708,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-24 00:42:46+00,,2024-02-24 00:44:54.991375+00,FKDEV00139,FKUSR00139,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,,,,
FKID114545,12.9982887,77.5531168,"5th Cross Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL96159,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-04 02:25:46+00,,2024-02-04 02:32:12.090095+00,FKDEV00796,FKUSR00764,19.0,Malleshwaram,True,BTP008 - Navarang Theatre,,,FKN00GL96159,SCOOTER,rejected,2024-02-08 07:22:30.369+00
FKID133406,12.952237,77.5906669,"KH Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL111211,CAR,,"[""NO PARKING""]",[113],2023-12-01 20:06:46+00,,2023-12-01 20:28:51.381374+00,FKDEV00171,FKUSR00171,32.0,Wilson Garden,True,BTP121 - KH Circle,,,FKN00GL111211,CAR,approved,2023-12-03 00:53:38.499+00
FKID095721,12.9352792,77.6157899,"1st Cross Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",FKN00GL66660,SCOOTER,,"[""NO PARKING""]",[113],2024-03-07 23:48:46+00,,2024-03-08 00:05:58.26205+00,FKDEV01997,FKUSR01855,5.0,Adugodi,True,BTP135 - UCO Bank Junction,,2024-03-24 22:19:03.214685+00,,,,
FKID190017,12.9814242,77.6086894,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL155937,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-12-17 02:21:46+00,,2023-12-17 02:59:28.154242+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL155937,PASSENGER AUTO,approved,2023-12-18 02:14:11.605+00
FKID251856,13.0083058,77.5544859,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL200926,CAR,,"[""NO PARKING""]",[113],2024-01-17 04:44:46+00,,2024-01-17 10:22:48.968+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,True,"BTP001 - 10th Cross, Dr. Rajkumar Road",,,FKN00GL200926,CAR,approved,2024-01-17 22:42:07.065+00
FKID276529,13.0719609,77.5885022,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL51878,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-27 05:39:46+00,,2023-11-27 06:22:57.012127+00,FKDEV00494,FKUSR00485,,Kodigehalli,True,No Junction,,,FKN00GL51878,MOTOR CYCLE,approved,2023-11-27 19:35:25.295+00
FKID188688,13.0047515,77.5712029,"Sri Venkataranga Ayangar Road, Kodandarampura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL154883,CAR,,"[""WRONG PARKING""]",[112],2023-12-16 06:45:46+00,,2023-12-16 06:59:59.935362+00,FKDEV00809,FKUSR00779,19.0,Malleshwaram,True,No Junction,,,FKN00GL154883,CAR,approved,2023-12-16 19:23:43.883+00
FKID254991,12.9962717,77.6687833,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL203126,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-01-19 05:10:46+00,,2024-01-19 21:22:26.924138+00,FKDEV00949,FKUSR00910,84.0,Mahadevapura,True,No Junction,,,FKN00GL203126,PASSENGER AUTO,rejected,2024-01-21 01:36:56.969+00
FKID202375,13.06266,77.59287,"20th Main Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL165308,CAR,,"[""WRONG PARKING""]",[112],2023-12-26 07:55:46+00,,2023-12-26 08:19:45.705445+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,FKN00GL165308,CAR,approved,2023-12-26 21:06:08.381+00
FKID259316,12.9998338,77.5495787,"10th A Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL206106,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-21 04:40:46+00,,2024-01-21 04:41:55.308673+00,FKDEV01723,FKUSR01617,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL206106,SCOOTER,rejected,2024-01-21 21:38:43.414+00
FKID150106,12.9642757,77.5799497,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL124960,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-21 02:21:46+00,,2023-11-21 02:43:56.338776+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL124960,MOTOR CYCLE,approved,2023-11-21 21:52:02.455+00
FKID037832,12.9696052,77.6412783,"Domlur Inner Ring Road, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL34329,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-01 02:43:46+00,,2024-04-01 02:45:14.231247+00,FKDEV00024,FKUSR00024,4.0,Jeevanbheemanagar,False,No Junction,,,,,,
FKID190673,12.9764595,77.5775206,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL127672,SCOOTER,,"[""NO PARKING""]",[113],2023-12-18 04:14:46+00,,2023-12-18 04:27:32.396718+00,FKDEV00003,FKUSR00003,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL127672,SCOOTER,approved,2023-12-19 23:24:50.784+00
FKID033529,12.8418799,77.6459985,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL30554,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-30 01:14:46+00,,2023-11-30 01:15:24.175675+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,
FKID122675,12.9994571,77.5495821,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL102586,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-28 01:34:46+00,,2023-11-28 01:46:42.200419+00,FKDEV00797,FKUSR00766,6.0,Rajajinagar,False,BTP027 - Modi Bridge Junction,,,,,,
FKID218421,12.8949802,77.6757745,"Amrita College Road, Bhuvi Colony, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL177215,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-02 02:35:46+00,,2024-01-02 06:04:55.189083+00,FKDEV00337,FKUSR00336,38.0,Electronic City,True,No Junction,,,FKN00GL177215,MOTOR CYCLE,created1,2024-01-08 05:50:44.895+00
FKID295254,12.9723414,77.5471456,"Pipeline Service Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL230855,CAR,,"[""WRONG PARKING""]",[112],2023-11-29 02:29:46+00,,2023-11-29 02:53:52.249422+00,FKDEV00615,FKUSR00597,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL230855,CAR,approved,2023-11-29 21:40:37.568+00
FKID007411,12.93401,77.6907076,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL7119,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-02 22:36:46+00,,2024-02-02 22:38:59.855821+00,FKDEV00697,FKUSR00672,13.0,HAL Old Airport,True,No Junction,,,,,,
FKID027940,12.9643259,77.5797336,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL25679,CAR,,"[""NO PARKING""]",[113],2024-03-30 06:07:46+00,,2024-03-30 06:53:37.869339+00,FKDEV00207,FKUSR00207,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,2024-04-17 20:16:05.169021+00,,,,
FKID209098,12.9998885,77.6109444,"Robertson Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL141164,SCOOTER,,"[""NO PARKING""]",[113],2023-12-24 08:15:46+00,,2023-12-25 22:28:27.925887+00,FKDEV00827,FKUSR00797,14.0,Pulikeshinagar(F.Town),True,No Junction,,,FKN00GL141164,SCOOTER,approved,2023-12-27 01:05:55.269+00
FKID236832,12.9640817,77.5768133,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL190372,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-09 18:58:46+00,,2024-01-09 19:05:23.552868+00,FKDEV00561,FKUSR00549,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL190372,SCOOTER,created1,2024-01-09 19:06:32.792+00
FKID002031,12.9640317,77.5828267,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL2035,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-15 00:08:46+00,,2024-03-15 06:17:46.979992+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,2024-04-02 01:13:03.263733+00,FKN00GL2035,PASSENGER AUTO,approved,2024-04-15 01:18:32.46+00
FKID274000,12.9744058,77.5464381,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL216372,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-29 23:38:46+00,,2024-01-29 23:48:30.682902+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL216372,SCOOTER,approved,2024-02-04 01:12:34.081+00
FKID244995,13.0216249,77.6407381,"CMR Road, HRBR Layout Extension, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",FKN00GL196159,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-01-15 03:47:46+00,,2024-01-15 06:50:06.320418+00,FKDEV00287,FKUSR00286,34.0,Banaswadi,False,No Junction,,,,,,
FKID149498,12.893095,77.6372462,"Hosur Road, Sri Chamundi Towers, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL57629,CAR,,"[""WRONG PARKING""]",[112],2023-11-12 20:56:46+00,,2023-11-12 21:06:30.840664+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,True,No Junction,,,FKN00GL57629,CAR,approved,2023-11-16 02:08:46.202+00
FKID269378,12.9820794,77.6104218,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL200673,CAR,,"[""WRONG PARKING""]",[112],2024-01-26 03:12:46+00,,2024-01-26 05:38:28.475322+00,FKDEV00041,FKUSR00041,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL200673,MAXI-CAB,approved,2024-01-26 23:41:04.123+00
FKID253213,12.9998338,77.5495787,"10th A Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL201853,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-21 04:39:46+00,,2024-01-21 04:41:26.818922+00,FKDEV01723,FKUSR01617,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL201853,SCOOTER,rejected,2024-01-21 21:38:55.414+00
FKID278384,13.0100471,77.6973232,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL219307,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-10 21:33:46+00,,2024-03-10 21:57:40.564336+00,FKDEV02509,FKUSR02254,15.0,K.R. Pura,True,No Junction,,2024-03-27 19:40:46.877074+00,FKN00GL219307,MOTOR CYCLE,approved,2024-03-31 02:13:44.542+00
FKID203777,12.936385,77.5844317,"Sri Nitturu Srinivasarao Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL166329,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-26 00:21:46+00,,2023-11-26 17:47:29.131789+00,FKDEV00135,FKUSR00135,25.0,Jayanagara,True,BTP218 - Syndicate Bank Junction,,,FKN00GL166329,SCOOTER,approved,2023-11-26 22:44:23.698+00
FKID037217,12.936703,77.6928384,"Embassy Tech Square Main Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL33789,MAXI-CAB,,"[""WRONG PARKING""]",[112],2024-02-08 20:16:46+00,,2024-02-11 23:37:35.215449+00,FKDEV00049,FKUSR00049,13.0,HAL Old Airport,True,No Junction,,,,,,
FKID210269,12.9995483,77.5497355,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL171113,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-12-28 04:58:46+00,,2023-12-28 05:01:25.677189+00,FKDEV00294,FKUSR00293,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL171113,MOTOR CYCLE,rejected,2023-12-28 23:17:08.001+00
FKID009639,12.9648414,77.5389685,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL9120,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-01 06:10:46+00,,2024-02-01 06:16:30.774891+00,FKDEV00393,FKUSR00389,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL9120,SCOOTER,approved,2024-02-02 01:33:52.45+00
FKID038573,13.0363725,77.5894653,"5th A Main Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL34996,CAR,,"[""WRONG PARKING""]",[112],2024-02-12 21:22:46+00,,2024-02-12 21:26:12.907376+00,FKDEV00112,FKUSR00113,18.0,Hebbala,False,No Junction,,,,,,
FKID145223,12.9991193,77.5488573,"2nd Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL120982,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-21 02:16:46+00,,2023-11-21 02:23:19.454723+00,FKDEV00567,FKUSR00555,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL120982,MOTOR CYCLE,approved,2023-11-21 22:19:04.009+00
FKID113601,12.9810099,77.6103152,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL68652,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-23 03:33:46+00,,2024-03-23 03:49:03.55711+00,FKDEV00422,FKUSR00417,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-09 23:30:54.393888+00,,,,
FKID142188,12.9380103,77.7467456,"Halasahalli Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",FKN00GL118459,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-05 07:00:46+00,,2024-03-05 07:01:41.600559+00,FKDEV00176,FKUSR00176,39.0,Whitefield,True,No Junction,,,,,,
FKID131707,12.9752845,77.5747933,"Major T Ramachandrappa Road, Subash Nagar, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL109793,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-17 02:39:46+00,,2023-11-17 02:40:46.027424+00,FKDEV00320,FKUSR00319,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL109793,SCOOTER,rejected,2023-11-17 20:43:23.698+00
FKID211049,13.1838991,77.6795342,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL69107,MAXI-CAB,,"[""PARKING IN A MAIN ROAD"",""PARKING NEAR TRAFFIC LIGHT OR ZEBRA CROSS"",""WRONG PARKING""]","[107,106,112]",2023-12-29 08:51:46+00,,2023-12-29 08:53:24.080457+00,FKDEV01463,FKUSR01388,40.0,Chikkajala,True,No Junction,,,FKN00GL69107,MAXI-CAB,approved,2023-12-29 20:10:29.851+00
FKID122460,13.0539817,77.592855,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL102406,MOTOR CYCLE,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2023-11-25 22:26:46+00,,2023-11-25 22:35:45.245204+00,FKDEV00021,FKUSR00021,,Kodigehalli,False,No Junction,,,,,,
FKID077195,12.9767922,77.5782239,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0881,CAR,,"[""NO PARKING""]",[113],2024-02-28 03:48:46+00,,2024-02-28 04:05:56.428936+00,FKDEV00003,FKUSR00003,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,,,,
FKID099287,13.020265,77.7620667,"Whitefield Main Road, United Dreams, Kannamangala, Bengaluru, Karnataka. Pin-560115 (India)",FKN00GL84621,CAR,,"[""NO PARKING""]",[113],2024-04-08 04:50:46+00,,2024-04-08 04:51:41.81784+00,FKDEV01627,FKUSR01531,84.0,Mahadevapura,False,No Junction,,,,,,
FKID115856,13.0929459,77.5941019,"Allalasandra Main Road, Taralabalu Enclave, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",FKN00GL97153,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-09 03:47:46+00,,2024-02-09 04:05:58.887158+00,FKDEV00293,FKUSR00292,36.0,Yelahanka,True,No Junction,,,FKN00GL97153,MOTOR CYCLE,rejected,2024-02-09 21:44:51.835+00
FKID174227,12.9713431,77.7121,"ITPL Main Road, SJR Brooklyn Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL143874,CAR,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2023-12-11 00:56:46+00,,2023-12-11 01:01:01.063905+00,FKDEV01051,FKUSR01005,13.0,HAL Old Airport,True,No Junction,,,FKN00GL143874,CAR,approved,2023-12-11 22:28:18.985+00
FKID001763,12.9676212,77.5360301,"21st Main Road, Ganga Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL1762,CAR,,"[""NO PARKING""]",[113],2024-03-15 03:07:46+00,,2024-03-15 03:15:30.204146+00,FKDEV00399,FKUSR00395,30.0,Vijayanagara,True,"BTP022 - Marenahalli Junction, Vijayanagar",,2024-04-01 21:36:37.353471+00,FKN00GL1762,CAR,approved,2024-04-14 03:57:52.205+00
FKID051978,12.9879182,77.7341337,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL46311,MOTOR CYCLE,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-04-02 22:51:46+00,,2024-04-03 22:57:13.981912+00,FKDEV00156,FKUSR00156,84.0,Mahadevapura,False,No Junction,,,,,,
